adj_stock,company,date,month_year,stock,symbol,rating
241.40,Amgen Inc.,2020-07-26,2020-07,244.67,AMGN,AA
237.48,Amgen Inc.,2020-08-02,2020-08,240.69,AMGN,AA
236.51,Amgen Inc.,2020-08-09,2020-08,239.71,AMGN,AA
236.04,Amgen Inc.,2020-08-16,2020-08,237.64,AMGN,AA
251.41,Amgen Inc.,2020-08-23,2020-08,253.12,AMGN,AA
246.72,Amgen Inc.,2020-08-30,2020-08,248.40,AMGN,AA
241.57,Amgen Inc.,2020-09-06,2020-09,243.21,AMGN,AA
246.05,Amgen Inc.,2020-09-13,2020-09,247.72,AMGN,AA
242.17,Amgen Inc.,2020-09-20,2020-09,243.82,AMGN,AA
243.75,Amgen Inc.,2020-09-27,2020-09,245.41,AMGN,AA
235.10,Amgen Inc.,2020-10-04,2020-10,236.70,AMGN,AA
234.13,Amgen Inc.,2020-10-11,2020-10,235.72,AMGN,AA
225.63,Amgen Inc.,2020-10-18,2020-10,227.16,AMGN,AA
215.48,Amgen Inc.,2020-10-25,2020-10,216.94,AMGN,AA
230.11,Amgen Inc.,2020-11-02,2020-11,231.67,AMGN,AA
235.76,Amgen Inc.,2020-11-09,2020-11,237.36,AMGN,AA
223.17,Amgen Inc.,2020-11-16,2020-11,223.17,AMGN,AA
224.81,Amgen Inc.,2020-11-23,2020-11,224.81,AMGN,AA
226.91,Amgen Inc.,2020-11-30,2020-11,226.91,AMGN,AA
65.51,American Express Company,2015-11-30,2015-11,71.10,AXP,
63.44,American Express Company,2015-12-07,2015-12,68.86,AXP,
62.53,American Express Company,2015-12-14,2015-12,67.87,AXP,
64.64,American Express Company,2015-12-21,2015-12,70.16,AXP,
64.08,American Express Company,2015-12-28,2015-12,69.55,AXP,
58.63,American Express Company,2016-01-04,2016-01,63.63,AXP,
58.22,American Express Company,2016-01-11,2016-01,62.91,AXP,
50.95,American Express Company,2016-01-18,2016-01,55.06,AXP,
49.51,American Express Company,2016-01-25,2016-01,53.50,AXP,
49.95,American Express Company,2016-02-01,2016-02,53.98,AXP,
48.73,American Express Company,2016-02-08,2016-02,52.66,AXP,
50.63,American Express Company,2016-02-15,2016-02,54.71,AXP,
51.25,American Express Company,2016-02-22,2016-02,55.38,AXP,
53.94,American Express Company,2016-02-29,2016-02,58.29,AXP,
55.02,American Express Company,2016-03-07,2016-03,59.46,AXP,
56.65,American Express Company,2016-03-13,2016-03,61.22,AXP,
55.96,American Express Company,2016-03-20,2016-03,60.47,AXP,
56.54,American Express Company,2016-03-27,2016-03,61.10,AXP,
55.06,American Express Company,2016-04-03,2016-04,59.50,AXP,
57.78,American Express Company,2016-04-10,2016-04,62.14,AXP,
61.31,American Express Company,2016-04-17,2016-04,65.93,AXP,
60.84,American Express Company,2016-04-24,2016-04,65.43,AXP,
59.99,American Express Company,2016-05-01,2016-05,64.51,AXP,
59.62,American Express Company,2016-05-08,2016-05,64.12,AXP,
59.44,American Express Company,2016-05-15,2016-05,63.92,AXP,
60.92,American Express Company,2016-05-22,2016-05,65.52,AXP,
60.90,American Express Company,2016-05-29,2016-05,65.49,AXP,
60.41,American Express Company,2016-06-05,2016-06,64.97,AXP,
57.52,American Express Company,2016-06-12,2016-06,61.86,AXP,
55.85,American Express Company,2016-06-19,2016-06,60.06,AXP,
56.43,American Express Company,2016-06-26,2016-06,60.69,AXP,
57.46,American Express Company,2016-07-03,2016-07,61.49,AXP,
59.60,American Express Company,2016-07-10,2016-07,63.78,AXP,
60.07,American Express Company,2016-07-17,2016-07,64.28,AXP,
60.24,American Express Company,2016-07-24,2016-07,64.46,AXP,
61.23,American Express Company,2016-07-31,2016-07,65.52,AXP,
61.10,American Express Company,2016-08-07,2016-08,65.38,AXP,
61.24,American Express Company,2016-08-14,2016-08,65.53,AXP,
60.55,American Express Company,2016-08-21,2016-08,64.79,AXP,
60.92,American Express Company,2016-08-28,2016-08,65.19,AXP,
60.86,American Express Company,2016-09-04,2016-09,65.12,AXP,
59.49,American Express Company,2016-09-11,2016-09,63.66,AXP,
59.67,American Express Company,2016-09-18,2016-09,63.85,AXP,
59.85,American Express Company,2016-09-25,2016-09,64.04,AXP,
57.72,American Express Company,2016-10-02,2016-10,61.76,AXP,
56.50,American Express Company,2016-10-09,2016-10,60.15,AXP,
63.27,American Express Company,2016-10-16,2016-10,67.36,AXP,
62.41,American Express Company,2016-10-23,2016-10,66.45,AXP,
61.53,American Express Company,2016-10-30,2016-10,65.51,AXP,
66.22,American Express Company,2016-11-07,2016-11,70.50,AXP,
66.69,American Express Company,2016-11-14,2016-11,71.00,AXP,
68.43,American Express Company,2016-11-21,2016-11,72.86,AXP,
67.49,American Express Company,2016-11-28,2016-11,71.86,AXP,
70.23,American Express Company,2016-12-05,2016-12,74.77,AXP,
70.44,American Express Company,2016-12-12,2016-12,75.00,AXP,
70.41,American Express Company,2016-12-19,2016-12,74.97,AXP,
69.58,American Express Company,2016-12-26,2016-12,74.08,AXP,
70.88,American Express Company,2017-01-02,2017-01,75.47,AXP,A
72.27,American Express Company,2017-01-09,2017-01,76.62,AXP,A
71.88,American Express Company,2017-01-16,2017-01,76.20,AXP,A
72.49,American Express Company,2017-01-23,2017-01,76.85,AXP,A
73.61,American Express Company,2017-01-30,2017-01,78.04,AXP,A
74.03,American Express Company,2017-02-06,2017-02,78.48,AXP,A
75.19,American Express Company,2017-02-13,2017-02,79.71,AXP,A
75.23,American Express Company,2017-02-20,2017-02,79.76,AXP,A
75.35,American Express Company,2017-02-27,2017-02,79.88,AXP,A
74.88,American Express Company,2017-03-06,2017-03,79.38,AXP,A
74.75,American Express Company,2017-03-12,2017-03,79.25,AXP,A
73.76,American Express Company,2017-03-19,2017-03,78.20,AXP,A
74.62,American Express Company,2017-03-26,2017-03,79.11,AXP,A
73.36,American Express Company,2017-04-02,2017-04,77.77,AXP,A
71.79,American Express Company,2017-04-09,2017-04,75.80,AXP,A
75.38,American Express Company,2017-04-16,2017-04,79.59,AXP,A
75.06,American Express Company,2017-04-23,2017-04,79.25,AXP,A
74.18,American Express Company,2017-04-30,2017-04,78.32,AXP,A
73.39,American Express Company,2017-05-07,2017-05,77.49,AXP,A
72.74,American Express Company,2017-05-14,2017-05,76.80,AXP,A
73.36,American Express Company,2017-05-21,2017-05,77.46,AXP,A
74.34,American Express Company,2017-05-28,2017-05,78.49,AXP,A
76.06,American Express Company,2017-06-04,2017-06,80.31,AXP,A
77.14,American Express Company,2017-06-11,2017-06,81.45,AXP,A
77.87,American Express Company,2017-06-18,2017-06,82.22,AXP,A
79.79,American Express Company,2017-06-25,2017-06,84.24,AXP,A
79.87,American Express Company,2017-07-02,2017-07,84.33,AXP,A
81.08,American Express Company,2017-07-09,2017-07,85.28,AXP,A
81.37,American Express Company,2017-07-16,2017-07,85.59,AXP,A
80.62,American Express Company,2017-07-23,2017-07,84.80,AXP,A
81.73,American Express Company,2017-07-30,2017-07,85.97,AXP,A
80.13,American Express Company,2017-08-06,2017-08,84.29,AXP,A
81.17,American Express Company,2017-08-13,2017-08,85.38,AXP,A
81.26,American Express Company,2017-08-20,2017-08,85.47,AXP,A
81.89,American Express Company,2017-08-27,2017-08,86.14,AXP,A
80.10,American Express Company,2017-09-03,2017-09,84.25,AXP,A
82.70,American Express Company,2017-09-10,2017-09,86.99,AXP,A
84.04,American Express Company,2017-09-17,2017-09,88.40,AXP,A
86.00,American Express Company,2017-09-24,2017-09,90.46,AXP,A
87.04,American Express Company,2017-10-01,2017-10,91.55,AXP,A
88.62,American Express Company,2017-10-08,2017-10,92.86,AXP,A
87.89,American Express Company,2017-10-15,2017-10,92.09,AXP,A
91.42,American Express Company,2017-10-22,2017-10,95.79,AXP,A
92.03,American Express Company,2017-10-29,2017-10,96.43,AXP,A
89.25,American Express Company,2017-11-06,2017-11,93.52,AXP,A
89.41,American Express Company,2017-11-13,2017-11,93.69,AXP,A
89.21,American Express Company,2017-11-20,2017-11,93.48,AXP,A
93.39,American Express Company,2017-11-27,2017-11,97.86,AXP,A
94.05,American Express Company,2017-12-04,2017-12,98.55,AXP,A
94.02,American Express Company,2017-12-11,2017-12,98.52,AXP,A
94.23,American Express Company,2017-12-18,2017-12,98.74,AXP,A
94.78,American Express Company,2017-12-25,2017-12,99.31,AXP,A
96.47,American Express Company,2018-01-01,2018-01,101.08,AXP,AA
96.70,American Express Company,2018-01-08,2018-01,100.97,AXP,AA
93.89,American Express Company,2018-01-15,2018-01,98.03,AXP,AA
95.42,American Express Company,2018-01-22,2018-01,99.63,AXP,AA
92.59,American Express Company,2018-01-29,2018-01,96.68,AXP,AA
87.84,American Express Company,2018-02-05,2018-02,91.72,AXP,AA
92.70,American Express Company,2018-02-12,2018-02,96.79,AXP,AA
94.62,American Express Company,2018-02-19,2018-02,98.80,AXP,AA
91.56,American Express Company,2018-02-26,2018-02,95.60,AXP,AA
94.86,American Express Company,2018-03-05,2018-03,99.05,AXP,AA
91.57,American Express Company,2018-03-11,2018-03,95.61,AXP,AA
86.63,American Express Company,2018-03-18,2018-03,90.45,AXP,AA
89.34,American Express Company,2018-03-25,2018-03,93.28,AXP,AA
88.03,American Express Company,2018-04-01,2018-04,91.91,AXP,AA
89.43,American Express Company,2018-04-08,2018-04,93.03,AXP,AA
96.89,American Express Company,2018-04-15,2018-04,100.79,AXP,AA
95.76,American Express Company,2018-04-22,2018-04,99.61,AXP,AA
94.55,American Express Company,2018-04-29,2018-04,98.35,AXP,AA
97.50,American Express Company,2018-05-06,2018-05,101.42,AXP,AA
97.08,American Express Company,2018-05-13,2018-05,100.99,AXP,AA
97.19,American Express Company,2018-05-20,2018-05,101.10,AXP,AA
94.45,American Express Company,2018-05-27,2018-05,98.25,AXP,AA
97.09,American Express Company,2018-06-03,2018-06,101.00,AXP,AA
94.71,American Express Company,2018-06-10,2018-06,98.52,AXP,AA
93.47,American Express Company,2018-06-17,2018-06,97.23,AXP,AA
94.21,American Express Company,2018-06-24,2018-06,98.00,AXP,AA
94.71,American Express Company,2018-07-01,2018-07,98.52,AXP,AA
96.96,American Express Company,2018-07-08,2018-07,100.50,AXP,AA
96.62,American Express Company,2018-07-15,2018-07,100.15,AXP,AA
100.19,American Express Company,2018-07-22,2018-07,103.85,AXP,AA
97.24,American Express Company,2018-07-29,2018-07,100.79,AXP,AA
98.00,American Express Company,2018-08-05,2018-08,101.58,AXP,AA
99.40,American Express Company,2018-08-12,2018-08,103.03,AXP,AA
102.04,American Express Company,2018-08-19,2018-08,105.76,AXP,AA
102.25,American Express Company,2018-08-26,2018-08,105.98,AXP,AA
102.34,American Express Company,2018-09-02,2018-09,106.08,AXP,AA
105.70,American Express Company,2018-09-09,2018-09,109.56,AXP,AA
106.99,American Express Company,2018-09-16,2018-09,110.90,AXP,AA
102.74,American Express Company,2018-09-23,2018-09,106.49,AXP,AA
103.45,American Express Company,2018-09-30,2018-09,107.23,AXP,AA
99.73,American Express Company,2018-10-07,2018-10,103.00,AXP,AA
103.34,American Express Company,2018-10-14,2018-10,106.73,AXP,AA
98.04,American Express Company,2018-10-21,2018-10,101.25,AXP,AA
100.42,American Express Company,2018-10-28,2018-10,103.71,AXP,AA
104.84,American Express Company,2018-11-05,2018-11,108.28,AXP,AA
105.99,American Express Company,2018-11-12,2018-11,109.46,AXP,AA
102.38,American Express Company,2018-11-19,2018-11,105.74,AXP,AA
108.71,American Express Company,2018-11-26,2018-11,112.27,AXP,AA
103.29,American Express Company,2018-12-03,2018-12,106.68,AXP,AA
102.35,American Express Company,2018-12-10,2018-12,105.70,AXP,AA
88.43,American Express Company,2018-12-17,2018-12,91.33,AXP,AA
91.42,American Express Company,2018-12-24,2018-12,94.42,AXP,AA
94.54,American Express Company,2018-12-31,2018-12,97.64,AXP,AA
95.81,American Express Company,2019-01-07,2019-01,98.55,AXP,AA
97.69,American Express Company,2019-01-14,2019-01,100.48,AXP,AA
97.97,American Express Company,2019-01-21,2019-01,100.77,AXP,AA
100.20,American Express Company,2019-01-28,2019-01,103.06,AXP,AA
101.62,American Express Company,2019-02-04,2019-02,104.52,AXP,AA
104.40,American Express Company,2019-02-11,2019-02,107.38,AXP,AA
104.46,American Express Company,2019-02-18,2019-02,107.44,AXP,AA
105.88,American Express Company,2019-02-25,2019-02,108.90,AXP,AA
104.98,American Express Company,2019-03-04,2019-03,107.98,AXP,AA
110.37,American Express Company,2019-03-10,2019-03,113.52,AXP,AA
106.42,American Express Company,2019-03-17,2019-03,109.46,AXP,AA
106.26,American Express Company,2019-03-24,2019-03,109.30,AXP,AA
107.88,American Express Company,2019-03-31,2019-03,110.96,AXP,AA
108.21,American Express Company,2019-04-07,2019-04,110.91,AXP,AA
110.90,American Express Company,2019-04-14,2019-04,113.67,AXP,AA
114.74,American Express Company,2019-04-21,2019-04,117.60,AXP,AA
116.45,American Express Company,2019-04-28,2019-04,119.35,AXP,AA
115.58,American Express Company,2019-05-05,2019-05,118.46,AXP,AA
116.17,American Express Company,2019-05-12,2019-05,119.07,AXP,AA
116.60,American Express Company,2019-05-19,2019-05,119.51,AXP,AA
111.92,American Express Company,2019-05-26,2019-05,114.71,AXP,AA
118.16,American Express Company,2019-06-02,2019-06,121.11,AXP,AA
119.03,American Express Company,2019-06-09,2019-06,122.00,AXP,AA
121.69,American Express Company,2019-06-16,2019-06,124.73,AXP,AA
120.44,American Express Company,2019-06-23,2019-06,123.44,AXP,AA
122.35,American Express Company,2019-06-30,2019-06,125.40,AXP,AA
125.24,American Express Company,2019-07-07,2019-07,127.96,AXP,AA
122.16,American Express Company,2019-07-14,2019-07,124.82,AXP,AA
124.08,American Express Company,2019-07-21,2019-07,126.78,AXP,AA
121.66,American Express Company,2019-07-28,2019-07,124.31,AXP,AA
123.48,American Express Company,2019-08-04,2019-08,126.17,AXP,AA
121.98,American Express Company,2019-08-11,2019-08,124.63,AXP,AA
115.25,American Express Company,2019-08-18,2019-08,117.76,AXP,AA
117.81,American Express Company,2019-08-25,2019-08,120.37,AXP,AA
117.63,American Express Company,2019-09-01,2019-09,120.19,AXP,AA
116.66,American Express Company,2019-09-08,2019-09,119.20,AXP,AA
114.31,American Express Company,2019-09-15,2019-09,116.80,AXP,AA
116.07,American Express Company,2019-09-22,2019-09,118.59,AXP,AA
111.98,American Express Company,2019-09-29,2019-09,114.41,AXP,AA
114.36,American Express Company,2019-10-06,2019-10,116.40,AXP,AA
114.71,American Express Company,2019-10-13,2019-10,116.76,AXP,AA
116.19,American Express Company,2019-10-20,2019-10,118.26,AXP,AA
117.05,American Express Company,2019-10-27,2019-10,119.14,AXP,AA
119.34,American Express Company,2019-11-04,2019-11,121.47,AXP,AA
118.64,American Express Company,2019-11-11,2019-11,120.76,AXP,AA
116.97,American Express Company,2019-11-18,2019-11,119.06,AXP,AA
118.01,American Express Company,2019-11-25,2019-11,120.12,AXP,AA
118.49,American Express Company,2019-12-02,2019-12,120.61,AXP,AA
122.53,American Express Company,2019-12-09,2019-12,124.72,AXP,AA
123.56,American Express Company,2019-12-16,2019-12,125.77,AXP,AA
122.99,American Express Company,2019-12-23,2019-12,125.19,AXP,AA
122.41,American Express Company,2019-12-30,2019-12,124.60,AXP,AA
125.48,American Express Company,2020-01-06,2020-01,127.28,AXP,AA
129.66,American Express Company,2020-01-13,2020-01,131.52,AXP,AA
133.20,American Express Company,2020-01-20,2020-01,135.11,AXP,AA
128.03,American Express Company,2020-01-27,2020-01,129.87,AXP,AA
129.96,American Express Company,2020-02-03,2020-02,131.82,AXP,AA
133.95,American Express Company,2020-02-10,2020-02,135.87,AXP,AA
132.99,American Express Company,2020-02-17,2020-02,134.90,AXP,AA
108.38,American Express Company,2020-02-24,2020-02,109.93,AXP,AA
106.71,American Express Company,2020-03-02,2020-03,108.24,AXP,AA
98.19,American Express Company,2020-03-08,2020-03,99.60,AXP,AA
73.07,American Express Company,2020-03-15,2020-03,74.12,AXP,AA
87.48,American Express Company,2020-03-22,2020-03,88.73,AXP,AA
72.56,American Express Company,2020-03-29,2020-03,73.60,AXP,AA
94.00,American Express Company,2020-04-05,2020-04,94.82,AXP,AA
86.63,American Express Company,2020-04-12,2020-04,87.39,AXP,AA
82.45,American Express Company,2020-04-19,2020-04,83.17,AXP,AA
87.56,American Express Company,2020-04-26,2020-04,88.32,AXP,AA
88.73,American Express Company,2020-05-03,2020-05,89.50,AXP,AA
81.51,American Express Company,2020-05-10,2020-05,82.22,AXP,AA
88.56,American Express Company,2020-05-17,2020-05,89.33,AXP,AA
94.25,American Express Company,2020-05-24,2020-05,95.07,AXP,AA
108.78,American Express Company,2020-05-31,2020-05,109.73,AXP,AA
100.80,American Express Company,2020-06-07,2020-06,101.68,AXP,AA
100.07,American Express Company,2020-06-14,2020-06,100.94,AXP,AA
92.61,American Express Company,2020-06-21,2020-06,93.42,AXP,AA
93.51,American Express Company,2020-06-28,2020-06,94.33,AXP,AA
92.84,American Express Company,2020-07-05,2020-07,93.23,AXP,AA
94.78,American Express Company,2020-07-12,2020-07,95.18,AXP,AA
94.93,American Express Company,2020-07-19,2020-07,95.33,AXP,AA
92.93,American Express Company,2020-07-26,2020-07,93.32,AXP,AA
98.75,American Express Company,2020-08-02,2020-08,99.16,AXP,AA
99.99,American Express Company,2020-08-09,2020-08,100.41,AXP,AA
95.75,American Express Company,2020-08-16,2020-08,96.15,AXP,AA
102.11,American Express Company,2020-08-23,2020-08,102.54,AXP,AA
105.23,American Express Company,2020-08-30,2020-08,105.67,AXP,AA
102.93,American Express Company,2020-09-06,2020-09,103.36,AXP,AA
103.01,American Express Company,2020-09-13,2020-09,103.44,AXP,AA
95.86,American Express Company,2020-09-20,2020-09,96.26,AXP,AA
101.19,American Express Company,2020-09-27,2020-09,101.61,AXP,AA
105.90,American Express Company,2020-10-04,2020-10,106.34,AXP,AA
104.91,American Express Company,2020-10-11,2020-10,104.91,AXP,AA
100.98,American Express Company,2020-10-18,2020-10,100.98,AXP,AA
91.24,American Express Company,2020-10-25,2020-10,91.24,AXP,AA
96.69,American Express Company,2020-11-02,2020-11,96.69,AXP,AA
114.99,American Express Company,2020-11-09,2020-11,114.99,AXP,AA
112.58,American Express Company,2020-11-16,2020-11,112.58,AXP,AA
120.59,American Express Company,2020-11-23,2020-11,120.59,AXP,AA
123.12,American Express Company,2020-11-30,2020-11,123.12,AXP,AA
133.18,The Boeing Company,2015-11-30,2015-11,148.50,BA,
129.70,The Boeing Company,2015-12-07,2015-12,144.62,BA,
125.18,The Boeing Company,2015-12-14,2015-12,139.58,BA,
128.72,The Boeing Company,2015-12-21,2015-12,143.53,BA,
129.67,The Boeing Company,2015-12-28,2015-12,144.59,BA,
116.58,The Boeing Company,2016-01-04,2016-01,129.99,BA,
112.67,The Boeing Company,2016-01-11,2016-01,125.63,BA,
111.75,The Boeing Company,2016-01-18,2016-01,124.61,BA,
107.74,The Boeing Company,2016-01-25,2016-01,120.13,BA,
109.92,The Boeing Company,2016-02-01,2016-02,122.56,BA,
97.42,The Boeing Company,2016-02-08,2016-02,108.63,BA,
104.24,The Boeing Company,2016-02-15,2016-02,115.16,BA,
106.95,The Boeing Company,2016-02-22,2016-02,118.16,BA,
109.58,The Boeing Company,2016-02-29,2016-02,121.07,BA,
112.81,The Boeing Company,2016-03-07,2016-03,124.63,BA,
121.25,The Boeing Company,2016-03-13,2016-03,133.96,BA,
119.59,The Boeing Company,2016-03-20,2016-03,132.12,BA,
114.92,The Boeing Company,2016-03-27,2016-03,126.96,BA,
115.75,The Boeing Company,2016-04-03,2016-04,127.88,BA,
118.69,The Boeing Company,2016-04-10,2016-04,131.13,BA,
118.62,The Boeing Company,2016-04-17,2016-04,131.05,BA,
122.01,The Boeing Company,2016-04-24,2016-04,134.80,BA,
120.62,The Boeing Company,2016-05-01,2016-05,133.26,BA,
119.59,The Boeing Company,2016-05-08,2016-05,132.12,BA,
116.25,The Boeing Company,2016-05-15,2016-05,127.39,BA,
117.92,The Boeing Company,2016-05-22,2016-05,129.22,BA,
116.24,The Boeing Company,2016-05-29,2016-05,127.38,BA,
119.67,The Boeing Company,2016-06-05,2016-06,131.14,BA,
118.46,The Boeing Company,2016-06-12,2016-06,129.82,BA,
115.45,The Boeing Company,2016-06-19,2016-06,126.52,BA,
118.34,The Boeing Company,2016-06-26,2016-06,129.69,BA,
118.71,The Boeing Company,2016-07-03,2016-07,130.09,BA,
120.81,The Boeing Company,2016-07-10,2016-07,132.39,BA,
121.79,The Boeing Company,2016-07-17,2016-07,133.47,BA,
121.97,The Boeing Company,2016-07-24,2016-07,133.66,BA,
120.21,The Boeing Company,2016-07-31,2016-07,131.73,BA,
