company,date,environment,governance,riskscore,social,stock,symbol
Caterpillar Inc.,"Dec 01, 2017",10.7,8.9,39,19.7,145.5,CAT
Caterpillar Inc.,"Oct 31, 2017",10.7,8.9,39,19.7,130.33,CAT
Caterpillar Inc.,"Sep 30, 2017",10.7,8.9,39,19.7,124.65,CAT
Caterpillar Inc.,"Aug 31, 2017",10.7,8.9,39,19.7,114.47,CAT
Caterpillar Inc.,"Jul 31, 2017",10.7,8.9,39,19.7,107.84,CAT
Caterpillar Inc.,"Jun 30, 2017",10.7,8.9,39,19.7,103.84,CAT
Caterpillar Inc.,"May 31, 2017",10.7,8.9,39,19.7,97.93,CAT
Caterpillar Inc.,"Apr 30, 2017",10.7,8.9,39,19.7,96.08,CAT
Caterpillar Inc.,"Mar 31, 2017",10.7,8.9,39,19.7,92.42,CAT
Caterpillar Inc.,"Mar 01, 2017",10.7,8.9,39,19.7,83.84,CAT
Caterpillar Inc.,"Feb 01, 2017",10.7,8.9,39,19.7,87.36,CAT
Caterpillar Inc.,"Jan 01, 2017",10.7,8.9,39,19.7,85.74,CAT
Caterpillar Inc.,"Dec 01, 2016",10.7,8.9,39,19.7,83.13,CAT
Caterpillar Inc.,"Oct 31, 2016",10.7,8.9,39,19.7,85.66,CAT
Caterpillar Inc.,"Sep 30, 2016",10.7,8.9,39,19.7,74.15,CAT
Caterpillar Inc.,"Aug 31, 2016",10.7,8.9,39,19.7,78.87,CAT
Caterpillar Inc.,"Jul 31, 2016",10.7,8.9,39,19.7,72.81,CAT
Caterpillar Inc.,"Jun 30, 2016",10.7,8.9,39,19.7,72.83,CAT
Caterpillar Inc.,"May 31, 2016",10.7,8.9,39,19.7,66.72,CAT
Caterpillar Inc.,"Apr 30, 2016",10.7,8.9,39,19.7,63.81,CAT
Caterpillar Inc.,"Mar 31, 2016",10.7,8.9,39,19.7,67.74,CAT
Caterpillar Inc.,"Mar 01, 2016",10.7,8.9,39,19.7,66.71,CAT
Caterpillar Inc.,"Feb 01, 2016",10.7,8.9,39,19.7,59,CAT
Caterpillar Inc.,"Jan 01, 2016",10.7,8.9,39,19.7,52.88,CAT
Caterpillar Inc.,"Dec 01, 2015",10.7,8.9,39,19.7,57.74,CAT
The Coca-Cola Company,"Oct 31, 2020",9.2,5.1,25,10.8,49.45,KO
The Coca-Cola Company,"Sep 30, 2020",9.2,5.1,25,10.8,48.06,KO
The Coca-Cola Company,"Aug 31, 2020",9.2,5.1,25,10.8,48.97,KO
The Coca-Cola Company,"Jul 31, 2020",9.2,5.1,25,10.8,49.13,KO
The Coca-Cola Company,"Jun 30, 2020",9.2,5.1,25,10.8,46.86,KO
The Coca-Cola Company,"May 31, 2020",9.2,5.1,25,10.8,43.92,KO
The Coca-Cola Company,"Apr 30, 2020",9.2,5.1,25,10.8,45.89,KO
The Coca-Cola Company,"Mar 31, 2020",9.2,5.1,25,10.8,45.11,KO
The Coca-Cola Company,"Mar 01, 2020",9.2,5.1,25,10.8,43.12,KO
The Coca-Cola Company,"Feb 01, 2020",9.2,5.1,25,10.8,52.13,KO
The Coca-Cola Company,"Jan 01, 2020",9.2,5.1,25,10.8,56.91,KO
The Coca-Cola Company,"Dec 01, 2019",9.2,5.1,25,10.8,53.94,KO
The Coca-Cola Company,"Oct 31, 2019",9.2,5.1,25,10.8,51.65,KO
The Coca-Cola Company,"Sep 30, 2019",9.2,5.1,25,10.8,52.65,KO
The Coca-Cola Company,"Aug 31, 2019",9.2,5.1,25,10.8,52.28,KO
The Coca-Cola Company,"Jul 31, 2019",9.2,5.1,25,10.8,52.85,KO
The Coca-Cola Company,"Jun 30, 2019",9.2,5.1,25,10.8,50.54,KO
The Coca-Cola Company,"May 31, 2019",9.2,5.1,25,10.8,48.52,KO
The Coca-Cola Company,"Apr 30, 2019",9.2,5.1,25,10.8,46.81,KO
The Coca-Cola Company,"Mar 31, 2019",9.2,5.1,25,10.8,46.74,KO
The Coca-Cola Company,"Mar 01, 2019",9.2,5.1,25,10.8,44.26,KO
The Coca-Cola Company,"Feb 01, 2019",9.2,5.1,25,10.8,42.83,KO
The Coca-Cola Company,"Jan 01, 2019",9.2,5.1,25,10.8,45.46,KO
The Coca-Cola Company,"Dec 01, 2018",9.2,5.1,25,10.8,44.73,KO
The Coca-Cola Company,"Oct 31, 2018",9.2,5.1,25,10.8,47.23,KO
The Coca-Cola Company,"Sep 30, 2018",9.2,5.1,25,10.8,44.87,KO
The Coca-Cola Company,"Aug 31, 2018",9.2,5.1,25,10.8,42.92,KO
The Coca-Cola Company,"Jul 31, 2018",9.2,5.1,25,10.8,41.42,KO
The Coca-Cola Company,"Jun 30, 2018",9.2,5.1,25,10.8,43.33,KO
The Coca-Cola Company,"May 31, 2018",9.2,5.1,25,10.8,40.4,KO
The Coca-Cola Company,"Apr 30, 2018",9.2,5.1,25,10.8,39.6,KO
The Coca-Cola Company,"Mar 31, 2018",9.2,5.1,25,10.8,39.8,KO
The Coca-Cola Company,"Mar 01, 2018",9.2,5.1,25,10.8,39.65,KO
The Coca-Cola Company,"Feb 01, 2018",9.2,5.1,25,10.8,39.46,KO
The Coca-Cola Company,"Jan 01, 2018",9.2,5.1,25,10.8,43.45,KO
The Coca-Cola Company,"Dec 01, 2017",9.2,5.1,25,10.8,41.89,KO
The Coca-Cola Company,"Oct 31, 2017",9.2,5.1,25,10.8,41.45,KO
The Coca-Cola Company,"Sep 30, 2017",9.2,5.1,25,10.8,41.64,KO
The Coca-Cola Company,"Aug 31, 2017",9.2,5.1,25,10.8,40.44,KO
The Coca-Cola Company,"Jul 31, 2017",9.2,5.1,25,10.8,40.92,KO
The Coca-Cola Company,"Jun 30, 2017",9.2,5.1,25,10.8,41.18,KO
The Coca-Cola Company,"May 31, 2017",9.2,5.1,25,10.8,39.96,KO
The Coca-Cola Company,"Apr 30, 2017",9.2,5.1,25,10.8,40.52,KO
The Coca-Cola Company,"Mar 31, 2017",9.2,5.1,25,10.8,38.45,KO
The Coca-Cola Company,"Mar 01, 2017",9.2,5.1,25,10.8,37.49,KO
The Coca-Cola Company,"Feb 01, 2017",9.2,5.1,25,10.8,37.06,KO
The Coca-Cola Company,"Jan 01, 2017",9.2,5.1,25,10.8,36.72,KO
The Coca-Cola Company,"Dec 01, 2016",9.2,5.1,25,10.8,37.1,KO
The Coca-Cola Company,"Oct 31, 2016",9.2,5.1,25,10.8,35.34,KO
The Coca-Cola Company,"Sep 30, 2016",9.2,5.1,25,10.8,37.14,KO
The Coca-Cola Company,"Aug 31, 2016",9.2,5.1,25,10.8,36.77,KO
The Coca-Cola Company,"Jul 31, 2016",9.2,5.1,25,10.8,37.73,KO
The Coca-Cola Company,"Jun 30, 2016",9.2,5.1,25,10.8,37.9,KO
The Coca-Cola Company,"May 31, 2016",9.2,5.1,25,10.8,39.08,KO
The Coca-Cola Company,"Apr 30, 2016",9.2,5.1,25,10.8,38.45,KO
The Coca-Cola Company,"Mar 31, 2016",9.2,5.1,25,10.8,38.63,KO
The Coca-Cola Company,"Mar 01, 2016",9.2,5.1,25,10.8,39.69,KO
The Coca-Cola Company,"Feb 01, 2016",9.2,5.1,25,10.8,36.9,KO
The Coca-Cola Company,"Jan 01, 2016",9.2,5.1,25,10.8,36.72,KO
The Coca-Cola Company,"Dec 01, 2015",9.2,5.1,25,10.8,36.75,KO
Walgreens Boots Alliance Inc.,"Oct 31, 2020",1.8,4.7,17,10.9,37.31,WBA
Walgreens Boots Alliance Inc.,"Sep 30, 2020",1.8,4.7,17,10.9,34.04,WBA
Walgreens Boots Alliance Inc.,"Aug 31, 2020",1.8,4.7,17,10.9,35.92,WBA
Walgreens Boots Alliance Inc.,"Jul 31, 2020",1.8,4.7,17,10.9,37.59,WBA
Walgreens Boots Alliance Inc.,"Jun 30, 2020",1.8,4.7,17,10.9,40.25,WBA
Walgreens Boots Alliance Inc.,"May 31, 2020",1.8,4.7,17,10.9,41.91,WBA
Walgreens Boots Alliance Inc.,"Apr 30, 2020",1.8,4.7,17,10.9,41.98,WBA
Walgreens Boots Alliance Inc.,"Mar 31, 2020",1.8,4.7,17,10.9,42.32,WBA
Walgreens Boots Alliance Inc.,"Mar 01, 2020",1.8,4.7,17,10.9,44.72,WBA
Walgreens Boots Alliance Inc.,"Feb 01, 2020",1.8,4.7,17,10.9,44.35,WBA
Walgreens Boots Alliance Inc.,"Jan 01, 2020",1.8,4.7,17,10.9,49.28,WBA
Walgreens Boots Alliance Inc.,"Dec 01, 2019",1.8,4.7,17,10.9,57.14,WBA
Walgreens Boots Alliance Inc.,"Oct 31, 2019",1.8,4.7,17,10.9,57.33,WBA
Walgreens Boots Alliance Inc.,"Sep 30, 2019",1.8,4.7,17,10.9,52.69,WBA
Walgreens Boots Alliance Inc.,"Aug 31, 2019",1.8,4.7,17,10.9,53.2,WBA
Walgreens Boots Alliance Inc.,"Jul 31, 2019",1.8,4.7,17,10.9,48.79,WBA
Walgreens Boots Alliance Inc.,"Jun 30, 2019",1.8,4.7,17,10.9,51.94,WBA
Walgreens Boots Alliance Inc.,"May 31, 2019",1.8,4.7,17,10.9,52.11,WBA
Walgreens Boots Alliance Inc.,"Apr 30, 2019",1.8,4.7,17,10.9,46.64,WBA
Walgreens Boots Alliance Inc.,"Mar 31, 2019",1.8,4.7,17,10.9,50.63,WBA
Walgreens Boots Alliance Inc.,"Mar 01, 2019",1.8,4.7,17,10.9,59.8,WBA
Walgreens Boots Alliance Inc.,"Feb 01, 2019",1.8,4.7,17,10.9,66.88,WBA
Walgreens Boots Alliance Inc.,"Jan 01, 2019",1.8,4.7,17,10.9,67.89,WBA
Walgreens Boots Alliance Inc.,"Dec 01, 2018",1.8,4.7,17,10.9,64.19,WBA
Walgreens Boots Alliance Inc.,"Oct 31, 2018",1.8,4.7,17,10.9,79.12,WBA
Walgreens Boots Alliance Inc.,"Sep 30, 2018",1.8,4.7,17,10.9,74.54,WBA
Walgreens Boots Alliance Inc.,"Aug 31, 2018",1.8,4.7,17,10.9,68.12,WBA
Walgreens Boots Alliance Inc.,"Jul 31, 2018",1.8,4.7,17,10.9,63.66,WBA
Walgreens Boots Alliance Inc.,"Jun 30, 2018",1.8,4.7,17,10.9,62.79,WBA
Walgreens Boots Alliance Inc.,"May 31, 2018",1.8,4.7,17,10.9,55.73,WBA
Walgreens Boots Alliance Inc.,"Apr 30, 2018",1.8,4.7,17,10.9,57.58,WBA
Walgreens Boots Alliance Inc.,"Mar 31, 2018",1.8,4.7,17,10.9,61.32,WBA
Walgreens Boots Alliance Inc.,"Mar 01, 2018",1.8,4.7,17,10.9,60.42,WBA
Walgreens Boots Alliance Inc.,"Feb 01, 2018",1.8,4.7,17,10.9,63.2,WBA
Walgreens Boots Alliance Inc.,"Jan 01, 2018",1.8,4.7,17,10.9,69.05,WBA
Walgreens Boots Alliance Inc.,"Dec 01, 2017",1.8,4.7,17,10.9,66.63,WBA
Walgreens Boots Alliance Inc.,"Oct 31, 2017",1.8,4.7,17,10.9,66.37,WBA
Walgreens Boots Alliance Inc.,"Sep 30, 2017",1.8,4.7,17,10.9,60.45,WBA
Walgreens Boots Alliance Inc.,"Aug 31, 2017",1.8,4.7,17,10.9,70.44,WBA
Walgreens Boots Alliance Inc.,"Jul 31, 2017",1.8,4.7,17,10.9,73.98,WBA
Walgreens Boots Alliance Inc.,"Jun 30, 2017",1.8,4.7,17,10.9,73.22,WBA
Walgreens Boots Alliance Inc.,"May 31, 2017",1.8,4.7,17,10.9,71.08,WBA
Walgreens Boots Alliance Inc.,"Apr 30, 2017",1.8,4.7,17,10.9,73.22,WBA
Walgreens Boots Alliance Inc.,"Mar 31, 2017",1.8,4.7,17,10.9,78.2,WBA
Walgreens Boots Alliance Inc.,"Mar 01, 2017",1.8,4.7,17,10.9,75.05,WBA
Walgreens Boots Alliance Inc.,"Feb 01, 2017",1.8,4.7,17,10.9,77.71,WBA
Walgreens Boots Alliance Inc.,"Jan 01, 2017",1.8,4.7,17,10.9,73.71,WBA
Walgreens Boots Alliance Inc.,"Dec 01, 2016",1.8,4.7,17,10.9,74.45,WBA
Walgreens Boots Alliance Inc.,"Oct 31, 2016",1.8,4.7,17,10.9,75.87,WBA
Walgreens Boots Alliance Inc.,"Sep 30, 2016",1.8,4.7,17,10.9,74.08,WBA
Walgreens Boots Alliance Inc.,"Aug 31, 2016",1.8,4.7,17,10.9,72.19,WBA
Walgreens Boots Alliance Inc.,"Jul 31, 2016",1.8,4.7,17,10.9,71.95,WBA
Walgreens Boots Alliance Inc.,"Jun 30, 2016",1.8,4.7,17,10.9,70.65,WBA
Walgreens Boots Alliance Inc.,"May 31, 2016",1.8,4.7,17,10.9,74.23,WBA
Walgreens Boots Alliance Inc.,"Apr 30, 2016",1.8,4.7,17,10.9,68.68,WBA
Walgreens Boots Alliance Inc.,"Mar 31, 2016",1.8,4.7,17,10.9,70.35,WBA
Walgreens Boots Alliance Inc.,"Mar 01, 2016",1.8,4.7,17,10.9,74.75,WBA
Walgreens Boots Alliance Inc.,"Feb 01, 2016",1.8,4.7,17,10.9,69.72,WBA
Walgreens Boots Alliance Inc.,"Jan 01, 2016",1.8,4.7,17,10.9,70.41,WBA
Walgreens Boots Alliance Inc.,"Dec 01, 2015",1.8,4.7,17,10.9,75.21,WBA
The Goldman Sachs Group Inc.,"Oct 31, 2020",0.8,16.2,31,14.2,201.26,GS
The Goldman Sachs Group Inc.,"Sep 30, 2020",0.8,16.2,31,14.2,189.04,GS
The Goldman Sachs Group Inc.,"Aug 31, 2020",0.8,16.2,31,14.2,200.97,GS
The Goldman Sachs Group Inc.,"Jul 31, 2020",0.8,16.2,31,14.2,203.64,GS
The Goldman Sachs Group Inc.,"Jun 30, 2020",0.8,16.2,31,14.2,196.77,GS
The Goldman Sachs Group Inc.,"May 31, 2020",0.8,16.2,31,14.2,196.43,GS
The Goldman Sachs Group Inc.,"Apr 30, 2020",0.8,16.2,31,14.2,194.09,GS
The Goldman Sachs Group Inc.,"Mar 31, 2020",0.8,16.2,31,14.2,181.18,GS
The Goldman Sachs Group Inc.,"Mar 01, 2020",0.8,16.2,31,14.2,152.71,GS
The Goldman Sachs Group Inc.,"Feb 01, 2020",0.8,16.2,31,14.2,197.12,GS
The Goldman Sachs Group Inc.,"Jan 01, 2020",0.8,16.2,31,14.2,233.42,GS
The Goldman Sachs Group Inc.,"Dec 01, 2019",0.8,16.2,31,14.2,225.75,GS
The Goldman Sachs Group Inc.,"Oct 31, 2019",0.8,16.2,31,14.2,216.1,GS
The Goldman Sachs Group Inc.,"Sep 30, 2019",0.8,16.2,31,14.2,208.32,GS
The Goldman Sachs Group Inc.,"Aug 31, 2019",0.8,16.2,31,14.2,202.32,GS
The Goldman Sachs Group Inc.,"Jul 31, 2019",0.8,16.2,31,14.2,197.84,GS
The Goldman Sachs Group Inc.,"Jun 30, 2019",0.8,16.2,31,14.2,213.57,GS
The Goldman Sachs Group Inc.,"May 31, 2019",0.8,16.2,31,14.2,191.14,GS
The Goldman Sachs Group Inc.,"Apr 30, 2019",0.8,16.2,31,14.2,176.26,GS
The Goldman Sachs Group Inc.,"Mar 31, 2019",0.8,16.2,31,14.2,198.89,GS
The Goldman Sachs Group Inc.,"Mar 01, 2019",0.8,16.2,31,14.2,185.43,GS
The Goldman Sachs Group Inc.,"Feb 01, 2019",0.8,16.2,31,14.2,189.22,GS
The Goldman Sachs Group Inc.,"Jan 01, 2019",0.8,16.2,31,14.2,190.48,GS
The Goldman Sachs Group Inc.,"Dec 01, 2018",0.8,16.2,31,14.2,160.7,GS
The Goldman Sachs Group Inc.,"Oct 31, 2018",0.8,16.2,31,14.2,182.7,GS
The Goldman Sachs Group Inc.,"Sep 30, 2018",0.8,16.2,31,14.2,215.93,GS
The Goldman Sachs Group Inc.,"Aug 31, 2018",0.8,16.2,31,14.2,214.84,GS
The Goldman Sachs Group Inc.,"Jul 31, 2018",0.8,16.2,31,14.2,227.09,GS
The Goldman Sachs Group Inc.,"Jun 30, 2018",0.8,16.2,31,14.2,226.73,GS
The Goldman Sachs Group Inc.,"May 31, 2018",0.8,16.2,31,14.2,210.63,GS
The Goldman Sachs Group Inc.,"Apr 30, 2018",0.8,16.2,31,14.2,214.94,GS
The Goldman Sachs Group Inc.,"Mar 31, 2018",0.8,16.2,31,14.2,226.79,GS
The Goldman Sachs Group Inc.,"Mar 01, 2018",0.8,16.2,31,14.2,239.66,GS
The Goldman Sachs Group Inc.,"Feb 01, 2018",0.8,16.2,31,14.2,249.49,GS
The Goldman Sachs Group Inc.,"Jan 01, 2018",0.8,16.2,31,14.2,254.2,GS
The Goldman Sachs Group Inc.,"Dec 01, 2017",0.8,16.2,31,14.2,241.74,GS
The Goldman Sachs Group Inc.,"Oct 31, 2017",0.8,16.2,31,14.2,234.25,GS
The Goldman Sachs Group Inc.,"Sep 30, 2017",0.8,16.2,31,14.2,229.37,GS
The Goldman Sachs Group Inc.,"Aug 31, 2017",0.8,16.2,31,14.2,224.36,GS
The Goldman Sachs Group Inc.,"Jul 31, 2017",0.8,16.2,31,14.2,210.92,GS
The Goldman Sachs Group Inc.,"Jun 30, 2017",0.8,16.2,31,14.2,212.42,GS
The Goldman Sachs Group Inc.,"May 31, 2017",0.8,16.2,31,14.2,209.19,GS
The Goldman Sachs Group Inc.,"Apr 30, 2017",0.8,16.2,31,14.2,198.49,GS
The Goldman Sachs Group Inc.,"Mar 31, 2017",0.8,16.2,31,14.2,210.27,GS
The Goldman Sachs Group Inc.,"Mar 01, 2017",0.8,16.2,31,14.2,215.83,GS
The Goldman Sachs Group Inc.,"Feb 01, 2017",0.8,16.2,31,14.2,232.46,GS
The Goldman Sachs Group Inc.,"Jan 01, 2017",0.8,16.2,31,14.2,214.9,GS
The Goldman Sachs Group Inc.,"Dec 01, 2016",0.8,16.2,31,14.2,224.39,GS
The Goldman Sachs Group Inc.,"Oct 31, 2016",0.8,16.2,31,14.2,204.86,GS
The Goldman Sachs Group Inc.,"Sep 30, 2016",0.8,16.2,31,14.2,166.51,GS
The Goldman Sachs Group Inc.,"Aug 31, 2016",0.8,16.2,31,14.2,150.66,GS
The Goldman Sachs Group Inc.,"Jul 31, 2016",0.8,16.2,31,14.2,157.69,GS
The Goldman Sachs Group Inc.,"Jun 30, 2016",0.8,16.2,31,14.2,147.78,GS
The Goldman Sachs Group Inc.,"May 31, 2016",0.8,16.2,31,14.2,138.26,GS
The Goldman Sachs Group Inc.,"Apr 30, 2016",0.8,16.2,31,14.2,147.8,GS
The Goldman Sachs Group Inc.,"Mar 31, 2016",0.8,16.2,31,14.2,152.09,GS
The Goldman Sachs Group Inc.,"Mar 01, 2016",0.8,16.2,31,14.2,145.48,GS
The Goldman Sachs Group Inc.,"Feb 01, 2016",0.8,16.2,31,14.2,137.98,GS
The Goldman Sachs Group Inc.,"Jan 01, 2016",0.8,16.2,31,14.2,149.08,GS
The Goldman Sachs Group Inc.,"Dec 01, 2015",0.8,16.2,31,14.2,166.31,GS
Honeywell International Inc.,"Oct 31, 2020",10.3,9,33,14.1,184.27,HON
Honeywell International Inc.,"Sep 30, 2020",10.3,9,33,14.1,164.95,HON
Honeywell International Inc.,"Aug 31, 2020",10.3,9,33,14.1,164.61,HON
Honeywell International Inc.,"Jul 31, 2020",10.3,9,33,14.1,164.62,HON
Honeywell International Inc.,"Jun 30, 2020",10.3,9,33,14.1,148.53,HON
Honeywell International Inc.,"May 31, 2020",10.3,9,33,14.1,143.78,HON
Honeywell International Inc.,"Apr 30, 2020",10.3,9,33,14.1,143.97,HON
Honeywell International Inc.,"Mar 31, 2020",10.3,9,33,14.1,140.07,HON
Honeywell International Inc.,"Mar 01, 2020",10.3,9,33,14.1,132.06,HON
Honeywell International Inc.,"Feb 01, 2020",10.3,9,33,14.1,159.22,HON
Honeywell International Inc.,"Jan 01, 2020",10.3,9,33,14.1,170.06,HON
Honeywell International Inc.,"Dec 01, 2019",10.3,9,33,14.1,173.78,HON
Honeywell International Inc.,"Oct 31, 2019",10.3,9,33,14.1,174.43,HON
Honeywell International Inc.,"Sep 30, 2019",10.3,9,33,14.1,168.75,HON
Honeywell International Inc.,"Aug 31, 2019",10.3,9,33,14.1,165.3,HON
Honeywell International Inc.,"Jul 31, 2019",10.3,9,33,14.1,160.02,HON
Honeywell International Inc.,"Jun 30, 2019",10.3,9,33,14.1,167.64,HON
Honeywell International Inc.,"May 31, 2019",10.3,9,33,14.1,169.71,HON
Honeywell International Inc.,"Apr 30, 2019",10.3,9,33,14.1,158.94,HON
Honeywell International Inc.,"Mar 31, 2019",10.3,9,33,14.1,167.96,HON
Honeywell International Inc.,"Mar 01, 2019",10.3,9,33,14.1,153.73,HON
Honeywell International Inc.,"Feb 01, 2019",10.3,9,33,14.1,148.25,HON
Honeywell International Inc.,"Jan 01, 2019",10.3,9,33,14.1,138.2,HON
Honeywell International Inc.,"Dec 01, 2018",10.3,9,33,14.1,127.13,HON
Honeywell International Inc.,"Oct 31, 2018",10.3,9,33,14.1,140.42,HON
Honeywell International Inc.,"Sep 30, 2018",10.3,9,33,14.1,138.57,HON
Honeywell International Inc.,"Aug 31, 2018",10.3,9,33,14.1,152.61,HON
Honeywell International Inc.,"Jul 31, 2018",10.3,9,33,14.1,145.16,HON
Honeywell International Inc.,"Jun 30, 2018",10.3,9,33,14.1,145.7,HON
Honeywell International Inc.,"May 31, 2018",10.3,9,33,14.1,131.47,HON
Honeywell International Inc.,"Apr 30, 2018",10.3,9,33,14.1,134.31,HON
Honeywell International Inc.,"Mar 31, 2018",10.3,9,33,14.1,131.37,HON
Honeywell International Inc.,"Mar 01, 2018",10.3,9,33,14.1,131.22,HON
Honeywell International Inc.,"Feb 01, 2018",10.3,9,33,14.1,136.55,HON
Honeywell International Inc.,"Jan 01, 2018",10.3,9,33,14.1,144.28,HON
Honeywell International Inc.,"Dec 01, 2017",10.3,9,33,14.1,138.58,HON
Honeywell International Inc.,"Oct 31, 2017",10.3,9,33,14.1,140.21,HON
Honeywell International Inc.,"Sep 30, 2017",10.3,9,33,14.1,129.61,HON
Honeywell International Inc.,"Aug 31, 2017",10.3,9,33,14.1,127.43,HON
Honeywell International Inc.,"Jul 31, 2017",10.3,9,33,14.1,123.71,HON
Honeywell International Inc.,"Jun 30, 2017",10.3,9,33,14.1,121.79,HON
Honeywell International Inc.,"May 31, 2017",10.3,9,33,14.1,119.25,HON
Honeywell International Inc.,"Apr 30, 2017",10.3,9,33,14.1,118.39,HON
Honeywell International Inc.,"Mar 31, 2017",10.3,9,33,14.1,116.74,HON
Honeywell International Inc.,"Mar 01, 2017",10.3,9,33,14.1,111.16,HON
Honeywell International Inc.,"Feb 01, 2017",10.3,9,33,14.1,110.24,HON
Honeywell International Inc.,"Jan 01, 2017",10.3,9,33,14.1,104.76,HON
Honeywell International Inc.,"Dec 01, 2016",10.3,9,33,14.1,102.58,HON
Honeywell International Inc.,"Oct 31, 2016",10.3,9,33,14.1,100.29,HON
Honeywell International Inc.,"Sep 30, 2016",10.3,9,33,14.1,96.54,HON
Honeywell International Inc.,"Aug 31, 2016",10.3,9,33,14.1,102.08,HON
Honeywell International Inc.,"Jul 31, 2016",10.3,9,33,14.1,101.66,HON
Honeywell International Inc.,"Jun 30, 2016",10.3,9,33,14.1,101.33,HON
Honeywell International Inc.,"May 31, 2016",10.3,9,33,14.1,101.32,HON
Honeywell International Inc.,"Apr 30, 2016",10.3,9,33,14.1,98.64,HON
Honeywell International Inc.,"Mar 31, 2016",10.3,9,33,14.1,99.02,HON
Honeywell International Inc.,"Mar 01, 2016",10.3,9,33,14.1,97.1,HON
Honeywell International Inc.,"Feb 01, 2016",10.3,9,33,14.1,87.33,HON
Honeywell International Inc.,"Jan 01, 2016",10.3,9,33,14.1,88.92,HON
Honeywell International Inc.,"Dec 01, 2015",10.3,9,33,14.1,89.24,HON
Visa Inc.,"Oct 31, 2020",0.1,7.4,17,9.8,198.47,V
Visa Inc.,"Sep 30, 2020",0.1,7.4,17,9.8,181.71,V
Visa Inc.,"Aug 31, 2020",0.1,7.4,17,9.8,199.97,V
Visa Inc.,"Jul 31, 2020",0.1,7.4,17,9.8,211.67,V
Visa Inc.,"Jun 30, 2020",0.1,7.4,17,9.8,190.11,V
Visa Inc.,"May 31, 2020",0.1,7.4,17,9.8,192.88,V
Visa Inc.,"Apr 30, 2020",0.1,7.4,17,9.8,194.62,V
Visa Inc.,"Mar 31, 2020",0.1,7.4,17,9.8,178.15,V
Visa Inc.,"Mar 01, 2020",0.1,7.4,17,9.8,160.61,V
Visa Inc.,"Feb 01, 2020",0.1,7.4,17,9.8,180.92,V
Visa Inc.,"Jan 01, 2020",0.1,7.4,17,9.8,198.05,V
Visa Inc.,"Dec 01, 2019",0.1,7.4,17,9.8,187.03,V
Visa Inc.,"Oct 31, 2019",0.1,7.4,17,9.8,183.35,V
Visa Inc.,"Sep 30, 2019",0.1,7.4,17,9.8,175.05,V
Visa Inc.,"Aug 31, 2019",0.1,7.4,17,9.8,170.93,V
Visa Inc.,"Jul 31, 2019",0.1,7.4,17,9.8,179.42,V
Visa Inc.,"Jun 30, 2019",0.1,7.4,17,9.8,176.63,V
Visa Inc.,"May 31, 2019",0.1,7.4,17,9.8,172.21,V
Visa Inc.,"Apr 30, 2019",0.1,7.4,17,9.8,159.84,V
Visa Inc.,"Mar 31, 2019",0.1,7.4,17,9.8,162.91,V
Visa Inc.,"Mar 01, 2019",0.1,7.4,17,9.8,154.75,V
Visa Inc.,"Feb 01, 2019",0.1,7.4,17,9.8,146.5,V
Visa Inc.,"Jan 01, 2019",0.1,7.4,17,9.8,133.53,V
Visa Inc.,"Dec 01, 2018",0.1,7.4,17,9.8,130.49,V
Visa Inc.,"Oct 31, 2018",0.1,7.4,17,9.8,139.9,V
Visa Inc.,"Sep 30, 2018",0.1,7.4,17,9.8,136.09,V
Visa Inc.,"Aug 31, 2018",0.1,7.4,17,9.8,148.18,V
Visa Inc.,"Jul 31, 2018",0.1,7.4,17,9.8,144.8,V
Visa Inc.,"Jun 30, 2018",0.1,7.4,17,9.8,134.8,V
Visa Inc.,"May 31, 2018",0.1,7.4,17,9.8,130.57,V
Visa Inc.,"Apr 30, 2018",0.1,7.4,17,9.8,128.65,V
Visa Inc.,"Mar 31, 2018",0.1,7.4,17,9.8,124.87,V
Visa Inc.,"Mar 01, 2018",0.1,7.4,17,9.8,117.73,V
Visa Inc.,"Feb 01, 2018",0.1,7.4,17,9.8,120.79,V
Visa Inc.,"Jan 01, 2018",0.1,7.4,17,9.8,122.05,V
Visa Inc.,"Dec 01, 2017",0.1,7.4,17,9.8,112.02,V
Visa Inc.,"Oct 31, 2017",0.1,7.4,17,9.8,110.42,V
Visa Inc.,"Sep 30, 2017",0.1,7.4,17,9.8,107.86,V
Visa Inc.,"Aug 31, 2017",0.1,7.4,17,9.8,103.21,V
Visa Inc.,"Jul 31, 2017",0.1,7.4,17,9.8,101.36,V
Visa Inc.,"Jun 30, 2017",0.1,7.4,17,9.8,97.49,V
Visa Inc.,"May 31, 2017",0.1,7.4,17,9.8,91.83,V
Visa Inc.,"Apr 30, 2017",0.1,7.4,17,9.8,93.08,V
Visa Inc.,"Mar 31, 2017",0.1,7.4,17,9.8,89.16,V
Visa Inc.,"Mar 01, 2017",0.1,7.4,17,9.8,86.86,V
Visa Inc.,"Feb 01, 2017",0.1,7.4,17,9.8,85.79,V
Visa Inc.,"Jan 01, 2017",0.1,7.4,17,9.8,80.69,V
Visa Inc.,"Dec 01, 2016",0.1,7.4,17,9.8,76.11,V
Visa Inc.,"Oct 31, 2016",0.1,7.4,17,9.8,75.27,V
Visa Inc.,"Sep 30, 2016",0.1,7.4,17,9.8,80.33,V
Visa Inc.,"Aug 31, 2016",0.1,7.4,17,9.8,80.51,V
