adj_stock,company,date,month_year,stock,symbol,rating,log_perf_adj
27.01,Intel Corporation,2016-02-29,2016-02,30.63,INTC,,0.027398974188114433
28.01,Intel Corporation,2016-03-07,2016-03,31.76,INTC,,0.03635442146749268
28.82,Intel Corporation,2016-03-13,2016-03,32.68,INTC,,0.02850800129935882
28.12,Intel Corporation,2016-03-20,2016-03,31.88,INTC,,-0.02458852362891184
28.62,Intel Corporation,2016-03-27,2016-03,32.45,INTC,,0.017624707185840638
27.89,Intel Corporation,2016-04-03,2016-04,31.63,INTC,,-0.025837572488907057
27.74,Intel Corporation,2016-04-10,2016-04,31.46,INTC,,-0.005392786752712375
27.9,Intel Corporation,2016-04-17,2016-04,31.64,INTC,,0.0057512739406346824
26.7,Intel Corporation,2016-04-24,2016-04,30.28,INTC,,-0.04396312342111619
26.49,Intel Corporation,2016-05-01,2016-05,30.04,INTC,,-0.007896262122225384
26.61,Intel Corporation,2016-05-08,2016-05,29.91,INTC,,0.004519781705619508
26.82,Intel Corporation,2016-05-15,2016-05,30.15,INTC,,0.007860792863934485
28.08,Intel Corporation,2016-05-22,2016-05,31.57,INTC,,0.0459097013040779
28.13,Intel Corporation,2016-05-29,2016-05,31.62,INTC,,0.001779043344155351
28.5,Intel Corporation,2016-06-05,2016-06,32.04,INTC,,0.013067464772839266
28.25,Intel Corporation,2016-06-12,2016-06,31.76,INTC,,-0.008810629682154847
28.06,Intel Corporation,2016-06-19,2016-06,31.55,INTC,,-0.006748382918135398
29.13,Intel Corporation,2016-06-26,2016-06,32.75,INTC,,0.03742349629702879
30.24,Intel Corporation,2016-07-03,2016-07,34.00,INTC,,0.03739698033998895
31.2,Intel Corporation,2016-07-10,2016-07,35.07,INTC,,0.031252543504104224
30.83,Intel Corporation,2016-07-17,2016-07,34.66,INTC,,-0.01192985291737747
31.01,Intel Corporation,2016-07-24,2016-07,34.86,INTC,,0.005821491214298646
31.12,Intel Corporation,2016-07-31,2016-07,34.98,INTC,,0.003540966197832951
30.98,Intel Corporation,2016-08-07,2016-08,34.57,INTC,,-0.004508864321468131
31.58,Intel Corporation,2016-08-14,2016-08,35.24,INTC,,0.01918217383877341
31.6,Intel Corporation,2016-08-21,2016-08,35.26,INTC,,0.0006331117653703977
32.34,Intel Corporation,2016-08-28,2016-08,36.08,INTC,,0.02314773355609434
31.76,Intel Corporation,2016-09-04,2016-09,35.44,INTC,,-0.018097217770025598
33.76,Intel Corporation,2016-09-11,2016-09,37.67,INTC,,0.0610690333488213
33.33,Intel Corporation,2016-09-18,2016-09,37.19,INTC,,-0.012818777408108328
33.83,Intel Corporation,2016-09-25,2016-09,37.75,INTC,,0.014890090472968964
34.15,Intel Corporation,2016-10-02,2016-10,38.10,INTC,,0.00941460322418175
33.57,Intel Corporation,2016-10-09,2016-10,37.45,INTC,,-0.01712977502485513
31.5,Intel Corporation,2016-10-16,2016-10,35.15,INTC,,-0.06364526516035651
31.14,Intel Corporation,2016-10-23,2016-10,34.74,INTC,,-0.011494379425734724
30.12,Intel Corporation,2016-10-30,2016-10,33.61,INTC,,-0.03330376347415953
31.25,Intel Corporation,2016-11-07,2016-11,34.61,INTC,,0.036829973250717796
31.56,Intel Corporation,2016-11-14,2016-11,34.95,INTC,,0.009871119795262562
32.0,Intel Corporation,2016-11-21,2016-11,35.44,INTC,,0.013845406822053263
30.85,Intel Corporation,2016-11-28,2016-11,34.16,INTC,,-0.036599152448329786
32.29,Intel Corporation,2016-12-05,2016-12,35.76,INTC,,0.04562083441878695
32.79,Intel Corporation,2016-12-12,2016-12,36.31,INTC,,0.015366006086372952
33.39,Intel Corporation,2016-12-19,2016-12,36.97,INTC,,0.018132863099006524
32.75,Intel Corporation,2016-12-26,2016-12,36.27,INTC,,-0.019353491874302353
32.94,Intel Corporation,2017-01-02,2017-01,36.48,INTC,AA,0.005784762668233245
33.22,Intel Corporation,2017-01-09,2017-01,36.79,INTC,AA,0.008464379435654923
33.36,Intel Corporation,2017-01-16,2017-01,36.94,INTC,AA,0.00420547330539689
34.3,Intel Corporation,2017-01-23,2017-01,37.98,INTC,AA,0.02778777668134813
32.98,Intel Corporation,2017-01-30,2017-01,36.52,INTC,AA,-0.03924403704044144
32.14,Intel Corporation,2017-02-06,2017-02,35.34,INTC,AA,-0.025799956822086134
33.18,Intel Corporation,2017-02-13,2017-02,36.48,INTC,AA,0.031845924452932106
33.22,Intel Corporation,2017-02-20,2017-02,36.53,INTC,AA,0.001204819422850445
32.65,Intel Corporation,2017-02-27,2017-02,35.90,INTC,AA,-0.017307248462708813
32.66,Intel Corporation,2017-03-06,2017-03,35.91,INTC,AA,0.0003062318198785441
32.08,Intel Corporation,2017-03-12,2017-03,35.27,INTC,AA,-0.017918304544005004
31.98,Intel Corporation,2017-03-19,2017-03,35.16,INTC,AA,-0.0031220755925054355
32.81,Intel Corporation,2017-03-26,2017-03,36.07,INTC,AA,0.02562263956720212
32.77,Intel Corporation,2017-04-02,2017-04,36.03,INTC,AA,-0.0012198842622872519
32.06,Intel Corporation,2017-04-09,2017-04,35.25,INTC,AA,-0.021904315529316154
33.03,Intel Corporation,2017-04-16,2017-04,36.32,INTC,AA,0.02980709222129141
32.88,Intel Corporation,2017-04-23,2017-04,36.15,INTC,AA,-0.004551669214719389
33.49,Intel Corporation,2017-04-30,2017-04,36.82,INTC,AA,0.018382316618134276
32.56,Intel Corporation,2017-05-07,2017-05,35.53,INTC,AA,-0.028162345671773892
32.44,Intel Corporation,2017-05-14,2017-05,35.40,INTC,AA,-0.003692311887127264
33.22,Intel Corporation,2017-05-21,2017-05,36.26,INTC,AA,0.023759874937936853
33.28,Intel Corporation,2017-05-28,2017-05,36.32,INTC,AA,0.0018045117678586742
32.72,Intel Corporation,2017-06-04,2017-06,35.71,INTC,AA,-0.016970104218461568
32.26,Intel Corporation,2017-06-11,2017-06,35.21,INTC,AA,-0.014158439037483372
31.33,Intel Corporation,2017-06-18,2017-06,34.19,INTC,AA,-0.02925196773296257
30.91,Intel Corporation,2017-06-25,2017-06,33.74,INTC,AA,-0.013496348820075
31.04,Intel Corporation,2017-07-02,2017-07,33.88,INTC,AA,0.004196939170992842
31.78,Intel Corporation,2017-07-09,2017-07,34.68,INTC,AA,0.023560465793551977
31.82,Intel Corporation,2017-07-16,2017-07,34.73,INTC,AA,0.001257861801070792
32.35,Intel Corporation,2017-07-23,2017-07,35.31,INTC,AA,0.01651899803726886
33.26,Intel Corporation,2017-07-30,2017-07,36.30,INTC,AA,0.02774145281787188
33.11,Intel Corporation,2017-08-06,2017-08,35.87,INTC,AA,-0.004520122205626809
32.32,Intel Corporation,2017-08-13,2017-08,35.01,INTC,AA,-0.024149117906260287
32.01,Intel Corporation,2017-08-20,2017-08,34.67,INTC,AA,-0.009637879671122729
32.39,Intel Corporation,2017-08-27,2017-08,35.09,INTC,AA,0.0118013792014664
32.49,Intel Corporation,2017-09-03,2017-09,35.19,INTC,AA,0.0030826164977710846
34.16,Intel Corporation,2017-09-10,2017-09,37.00,INTC,AA,0.05012301923936002
34.32,Intel Corporation,2017-09-17,2017-09,37.18,INTC,AA,0.00467290569939216
35.15,Intel Corporation,2017-09-24,2017-09,38.08,INTC,AA,0.0238963436369124
36.58,Intel Corporation,2017-10-01,2017-10,39.63,INTC,AA,0.039877024706045816
36.62,Intel Corporation,2017-10-08,2017-10,39.67,INTC,AA,0.0010928962836449507
37.32,Intel Corporation,2017-10-15,2017-10,40.43,INTC,AA,0.018934836732778404
40.99,Intel Corporation,2017-10-22,2017-10,44.40,INTC,AA,0.0937987585371034
42.78,Intel Corporation,2017-10-29,2017-10,46.34,INTC,AA,0.04274256913801322
42.08,Intel Corporation,2017-11-06,2017-11,45.58,INTC,AA,-0.016498135224805033
41.44,Intel Corporation,2017-11-13,2017-11,44.63,INTC,AA,-0.015325970478226925
41.56,Intel Corporation,2017-11-20,2017-11,44.75,INTC,AA,0.002891568279799195
41.49,Intel Corporation,2017-11-27,2017-11,44.68,INTC,AA,-0.001685731886249986
40.26,Intel Corporation,2017-12-04,2017-12,43.35,INTC,AA,-0.03009401413313162
41.38,Intel Corporation,2017-12-11,2017-12,44.56,INTC,AA,0.027439252105752043
43.37,Intel Corporation,2017-12-18,2017-12,46.70,INTC,AA,0.046970285529877476
42.87,Intel Corporation,2017-12-25,2017-12,46.16,INTC,AA,-0.01159567723738908
41.55,Intel Corporation,2018-01-01,2018-01,44.74,INTC,AA,-0.03127475930842838
40.15,Intel Corporation,2018-01-08,2018-01,43.24,INTC,AA,-0.03427508090868647
41.62,Intel Corporation,2018-01-15,2018-01,44.82,INTC,AA,0.03595838057271772
46.51,Intel Corporation,2018-01-22,2018-01,50.08,INTC,AA,0.1110865222705173
42.86,Intel Corporation,2018-01-29,2018-01,46.15,INTC,AA,-0.08172835319057503
40.81,Intel Corporation,2018-02-05,2018-02,43.95,INTC,AA,-0.04901184062771646
42.59,Intel Corporation,2018-02-12,2018-02,45.56,INTC,AA,0.042692334517407726
44.62,Intel Corporation,2018-02-19,2018-02,47.73,INTC,AA,0.04656270506926452
45.79,Intel Corporation,2018-02-26,2018-02,48.98,INTC,AA,0.025883537664617595
48.79,Intel Corporation,2018-03-05,2018-03,52.19,INTC,AA,0.06345964715874164
47.84,Intel Corporation,2018-03-11,2018-03,51.17,INTC,AA,-0.019663264185369567
46.15,Intel Corporation,2018-03-18,2018-03,49.36,INTC,AA,-0.03596514869351486
48.69,Intel Corporation,2018-03-25,2018-03,52.08,INTC,AA,0.05357670924574798
45.61,Intel Corporation,2018-04-01,2018-04,48.79,INTC,AA,-0.06534667947100026
48.48,Intel Corporation,2018-04-08,2018-04,51.86,INTC,AA,0.061024351037449964
48.18,Intel Corporation,2018-04-15,2018-04,51.53,INTC,AA,-0.006207344574333806
49.3,Intel Corporation,2018-04-22,2018-04,52.73,INTC,AA,0.022980083861919187
49.35,Intel Corporation,2018-04-29,2018-04,52.78,INTC,AA,0.0010136848308461843
51.41,Intel Corporation,2018-05-06,2018-05,54.67,INTC,AA,0.040894940187922835
50.31,Intel Corporation,2018-05-13,2018-05,53.50,INTC,AA,-0.021628841564186096
52.13,Intel Corporation,2018-05-20,2018-05,55.44,INTC,AA,0.035536734276787385
53.67,Intel Corporation,2018-05-27,2018-05,57.08,INTC,AA,0.02911358740872272
51.76,Intel Corporation,2018-06-03,2018-06,55.05,INTC,AA,-0.036236535996092556
51.82,Intel Corporation,2018-06-10,2018-06,55.11,INTC,AA,0.0011585249413190724
49.37,Intel Corporation,2018-06-17,2018-06,52.50,INTC,AA,-0.048433222863192515
46.74,Intel Corporation,2018-06-24,2018-06,49.71,INTC,AA,-0.05474262316005962
48.3,Intel Corporation,2018-07-01,2018-07,51.37,INTC,AA,0.032831231547814976
49.1,Intel Corporation,2018-07-08,2018-07,52.22,INTC,AA,0.016427474141948117
48.81,Intel Corporation,2018-07-15,2018-07,51.91,INTC,AA,-0.00592382490141885
44.83,Intel Corporation,2018-07-22,2018-07,47.68,INTC,AA,-0.0850576517317081
46.67,Intel Corporation,2018-07-29,2018-07,49.63,INTC,AA,0.04022400179437646
45.93,Intel Corporation,2018-08-05,2018-08,48.85,INTC,AA,-0.015983061624022188
44.56,Intel Corporation,2018-08-12,2018-08,47.10,INTC,AA,-0.030281902718673592
45.09,Intel Corporation,2018-08-19,2018-08,47.66,INTC,AA,0.011823896813964119
45.82,Intel Corporation,2018-08-26,2018-08,48.43,INTC,AA,0.01606018459235692
43.94,Intel Corporation,2018-09-02,2018-09,46.45,INTC,AA,-0.041895610068885425
43.08,Intel Corporation,2018-09-09,2018-09,45.54,INTC,AA,-0.01976621466827666
44.14,Intel Corporation,2018-09-16,2018-09,46.66,INTC,AA,0.024307548540402735
44.74,Intel Corporation,2018-09-23,2018-09,47.29,INTC,AA,0.013501555233393248
44.49,Intel Corporation,2018-09-30,2018-09,47.03,INTC,AA,-0.0056035112440331325
42.46,Intel Corporation,2018-10-07,2018-10,44.88,INTC,AA,-0.04670198854284058
41.63,Intel Corporation,2018-10-14,2018-10,44.00,INTC,AA,-0.01974139506822592
43.22,Intel Corporation,2018-10-21,2018-10,45.69,INTC,AA,0.03748228987185609
44.57,Intel Corporation,2018-10-28,2018-10,47.11,INTC,AA,0.030757635879724354
45.51,Intel Corporation,2018-11-05,2018-11,48.11,INTC,AA,0.02087109507008611
46.49,Intel Corporation,2018-11-12,2018-11,48.83,INTC,AA,0.02130515367394281
44.31,Intel Corporation,2018-11-19,2018-11,46.54,INTC,AA,-0.04802685049109501
46.94,Intel Corporation,2018-11-26,2018-11,49.31,INTC,AA,0.057659805211478954
44.02,Intel Corporation,2018-12-03,2018-12,46.24,INTC,AA,-0.06422611432456149
45.56,Intel Corporation,2018-12-10,2018-12,47.86,INTC,AA,0.03438606248066556
42.69,Intel Corporation,2018-12-17,2018-12,44.84,INTC,AA,-0.0650654378091109
44.51,Intel Corporation,2018-12-24,2018-12,46.75,INTC,AA,0.04174918225789259
44.95,Intel Corporation,2018-12-31,2018-12,47.22,INTC,AA,0.009836877889866535
46.58,Intel Corporation,2019-01-07,2019-01,48.93,INTC,AA,0.035620503538565274
46.83,Intel Corporation,2019-01-14,2019-01,49.19,INTC,AA,0.00535275873925567
44.78,Intel Corporation,2019-01-21,2019-01,47.04,INTC,AA,-0.04476241202484177
46.39,Intel Corporation,2019-01-28,2019-01,48.73,INTC,AA,0.03532230759304378
46.5,Intel Corporation,2019-02-04,2019-02,48.84,INTC,AA,0.002368393829657922
49.49,Intel Corporation,2019-02-11,2019-02,51.66,INTC,AA,0.06231831637048435
50.29,Intel Corporation,2019-02-18,2019-02,52.49,INTC,AA,0.01603562122007851
51.06,Intel Corporation,2019-02-25,2019-02,53.30,INTC,AA,0.015195161629464327
50.28,Intel Corporation,2019-03-04,2019-03,52.48,INTC,AA,-0.015394028091290757
52.05,Intel Corporation,2019-03-10,2019-03,54.33,INTC,AA,0.03459741133893113
51.02,Intel Corporation,2019-03-17,2019-03,53.26,INTC,AA,-0.0199870823473125
51.45,Intel Corporation,2019-03-24,2019-03,53.70,INTC,AA,0.008392749566393132
53.27,Intel Corporation,2019-03-31,2019-03,55.60,INTC,AA,0.03476285864884909
54.05,Intel Corporation,2019-04-07,2019-04,56.42,INTC,AA,0.014536223156309536
56.03,Intel Corporation,2019-04-14,2019-04,58.49,INTC,AA,0.035977717491975536
50.23,Intel Corporation,2019-04-21,2019-04,52.43,INTC,AA,-0.10927480381523935
49.58,Intel Corporation,2019-04-28,2019-04,51.75,INTC,AA,-0.013024931154908881
44.26,Intel Corporation,2019-05-05,2019-05,46.20,INTC,A,-0.11350619198414114
43.27,Intel Corporation,2019-05-12,2019-05,44.89,INTC,A,-0.022621780386109958
42.96,Intel Corporation,2019-05-19,2019-05,44.57,INTC,A,-0.007190104036184142
42.45,Intel Corporation,2019-05-26,2019-05,44.04,INTC,A,-0.01194253744325291
44.37,Intel Corporation,2019-06-02,2019-06,46.03,INTC,A,0.04423665263346166
44.52,Intel Corporation,2019-06-09,2019-06,46.19,INTC,A,0.0033749610165259014
45.75,Intel Corporation,2019-06-16,2019-06,47.46,INTC,A,0.027253265314186148
46.14,Intel Corporation,2019-06-23,2019-06,47.87,INTC,A,0.00848846102407741
46.34,Intel Corporation,2019-06-30,2019-06,48.08,INTC,A,0.00432526625862284
48.12,Intel Corporation,2019-07-07,2019-07,49.92,INTC,A,0.03769237210224752
48.45,Intel Corporation,2019-07-14,2019-07,50.27,INTC,A,0.006834447230297247
49.73,Intel Corporation,2019-07-21,2019-07,51.59,INTC,A,0.02607603438987205
46.92,Intel Corporation,2019-07-28,2019-07,48.68,INTC,A,-0.058164348941372346
44.32,Intel Corporation,2019-08-04,2019-08,45.98,INTC,A,-0.05700798134624652
45.12,Intel Corporation,2019-08-11,2019-08,46.50,INTC,A,0.0178895647507753
43.63,Intel Corporation,2019-08-18,2019-08,44.96,INTC,A,-0.033580620054285415
46.01,Intel Corporation,2019-08-25,2019-08,47.41,INTC,A,0.053113777031859044
49.41,Intel Corporation,2019-09-01,2019-09,50.92,INTC,A,0.07129406869028143
50.98,Intel Corporation,2019-09-08,2019-09,52.54,INTC,A,0.031280566090310824
49.22,Intel Corporation,2019-09-15,2019-09,50.72,INTC,A,-0.03513335398505957
49.28,Intel Corporation,2019-09-22,2019-09,50.78,INTC,A,0.0012182742623543241
49.41,Intel Corporation,2019-09-29,2019-09,50.92,INTC,A,0.0026345136323944196
50.55,Intel Corporation,2019-10-06,2019-10,52.09,INTC,A,0.022810112608821598
49.84,Intel Corporation,2019-10-13,2019-10,51.36,INTC,A,-0.014145070987282349
